id,file_id,attribute_id,value,unit_id
4179,94123,468,open,
4180,94123,469,facing north away from shrub,
4181,94123,470,9,
4182,94123,471,primos,
4183,94123,472,"photo, 1 photo burst,3 second delay before next  picture",
4184,94123,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4185,94123,269,"35.11432, -119.6209",
4186,94123,325,"",
4187,94124,466,56,
4188,94124,271,2015-05-08/2015-05-10,
4189,94124,467,4,
4190,94124,468,open,
4191,94124,469,facing north away from shrub,
4192,94124,470,7,
4193,94124,471,primos,
4194,94124,472,"photo, 1 photo burst,3 second delay before next  picture",
4195,94124,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4196,94124,269,"35.11432, -119.6209",
4197,94124,325,"",
4198,94125,466,1002,
4199,94125,271,2015-05-08/2015-05-10,
4200,94125,467,5,
4201,94125,468,shrub,
4202,94125,469,facing north away from shrub,
4203,94125,470,1,
4204,94125,471,primos,
4205,94125,472,"photo, 1 photo burst,3 second delay before next  picture",
4206,94125,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4207,94125,269,"35.11432, -119.6209",
4208,94125,325,"",
4209,94126,466,3,
4210,94126,271,2015-05-08/2015-05-10,
4211,94126,467,5,
4212,94126,468,open,
4213,94126,469,facing north away from shrub,
4214,94126,470,8,
4215,94126,471,primos,
4216,94126,472,"photo, 1 photo burst,3 second delay before next  picture",
4217,94126,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4218,94126,269,"35.11432, -119.6209",
4219,94126,325,"",
4220,94127,466,148,
4221,94127,271,2015-05-11/2015-05-11,
4222,94127,467,3,
4223,94127,468,shrub,
4224,94127,469,facing north away from shrub,
4225,94127,470,6,
4226,94127,471,primos,
4227,94127,472,"photo, 1 photo burst,3 second delay before next  picture",
4228,94127,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4229,94127,269,"35.11432, -119.6209",
4230,94127,325,"",
4231,94128,466,21,
4232,94128,271,2015-05-13/2015-05-13,
4233,94128,467,3,
4234,94128,468,open,
4235,94128,469,facing north away from shrub,
4236,94128,470,5,
4237,94128,471,primos,
4238,94128,472,"photo, 1 photo burst,3 second delay before next  picture",
4239,94128,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4240,94128,269,"35.11432, -119.6209",
4241,94128,325,"",
4242,94129,466,45,
4243,94129,271,2015-05-14/2015-05-15,
4244,94129,467,1,
4245,94129,468,open,
4246,94129,469,facing north away from shrub,
4247,94129,470,1,
4248,94129,471,primos,
4249,94129,472,"photo, 1 photo burst,3 second delay before next  picture",
4250,94129,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4251,94129,269,"35.11432, -119.6209",
4252,94129,325,"",
4253,94130,466,94,
4254,94130,271,2015-05-14/2015-05-15,
4255,94130,467,1,
4256,94130,468,shrub,
4257,94130,469,facing north away from shrub,
4258,94130,470,2,
4259,94130,471,primos,
4260,94130,472,"photo, 1 photo burst,3 second delay before next  picture",
4261,94130,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4262,94130,269,"35.11432, -119.6209",
4263,94130,325,"",
4264,94131,466,84,
4265,94131,271,2015-05-14/2015-05-15,
4266,94131,467,2,
4267,94131,468,open,
4268,94131,469,facing north away from shrub,
4269,94131,470,3,
4270,94131,471,primos,
4271,94131,472,"photo, 1 photo burst,3 second delay before next  picture",
4272,94131,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4273,94131,269,"35.11432, -119.6209",
4274,94131,325,"",
4275,94132,466,81,
4276,94132,271,2015-05-14/2015-05-15,
4277,94132,467,3,
4278,94132,468,open,
4279,94132,469,facing north away from shrub,
4280,94132,470,5,
4281,94132,471,primos,
4282,94132,472,"photo, 1 photo burst,3 second delay before next  picture",
4283,94132,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4284,94132,269,"35.11432, -119.6209",
4285,94132,325,"",
4286,94133,466,14,
4287,94133,271,2015-05-14/2015-05-15,
4288,94133,467,4,
4289,94133,468,open,
4290,94133,469,facing north away from shrub,
4291,94133,470,7,
4292,94133,471,primos,
4293,94133,472,"photo, 1 photo burst,3 second delay before next  picture",
4294,94133,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4295,94133,269,"35.11432, -119.6209",
4296,94133,325,"",
4297,94134,466,1,
4298,94134,271,2015-05-14/2015-05-15,
4299,94134,467,5,
4300,94134,468,open,
4301,94134,469,facing north away from shrub,
4302,94134,470,9,
4303,94134,471,primos,
4304,94134,472,"photo, 1 photo burst,3 second delay before next  picture",
4305,94134,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4306,94134,269,"35.11432, -119.6209",
4307,94134,325,"",
4308,94135,466,1375,
4309,94135,271,2015-05-16/2015-05-16,
4310,94135,467,1,
4311,94135,468,open,
4312,94135,469,facing north away from shrub,
4313,94135,470,1,
4314,94135,471,primos,
4315,94135,472,"photo, 1 photo burst,3 second delay before next  picture",
4316,94135,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4317,94135,269,"35.11432, -119.6209",
4318,94135,325,"",
4319,94136,466,870,
4320,94136,271,2015-05-16/2015-05-16,
4321,94136,467,2,
4322,94136,468,shrub,
4323,94136,469,facing north away from shrub,
4324,94136,470,3,
4325,94136,471,primos,
4326,94136,472,"photo, 1 photo burst,3 second delay before next  picture",
4327,94136,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4328,94136,269,"35.11432, -119.6209",
4329,94136,325,"",
4330,94137,466,735,
4331,94137,271,2015-05-16/2015-05-16,
4332,94137,467,2,
4333,94137,468,open,
4334,94137,469,facing north away from shrub,
4335,94137,470,4,
4336,94137,471,primos,
4337,94137,472,"photo, 1 photo burst,3 second delay before next  picture",
4338,94137,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4339,94137,269,"35.11432, -119.6209",
4340,94137,325,"",
4341,94138,466,864,
4342,94138,271,2015-05-16/2015-05-16,
4343,94138,467,3,
4344,94138,468,shrub,
4345,94138,469,facing north away from shrub,
4346,94138,470,6,
4347,94138,471,primos,
4348,94138,472,"photo, 1 photo burst,3 second delay before next  picture",
4349,94138,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4350,94138,269,"35.11432, -119.6209",
4351,94138,325,"",
4352,94139,466,14,
4353,94139,271,2015-05-17/2015-05-17,
4354,94139,467,5,
4355,94139,468,shrub,
4356,94139,469,facing north away from shrub,
4357,94139,470,9,
4358,94139,471,primos,
4359,94139,472,"photo, 1 photo burst,3 second delay before next  picture",
4360,94139,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4361,94139,269,"35.11432, -119.6209",
4362,94139,325,"",
4363,94140,466,1,
4364,94140,271,2015-05-18/2015-05-21,
4365,94140,467,4,
4366,94140,468,open,
4367,94140,469,facing north away from shrub,
4368,94140,470,la4,
4369,94140,471,little acorn (backup),
4370,94140,472,"photo, 1 photo burst,3 second delay before next  picture",
4371,94140,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4372,94140,269,"35.11432, -119.6209",
4373,94140,325,"",
4374,94141,466,0,
4375,94141,271,2015-05-18/2015-05-21,
4376,94141,467,8,
4377,94141,468,open,
4378,94141,469,facing north away from shrub,
4379,94141,470,lano#,
4380,94141,471,little acorn (backup),
4381,94141,472,"photo, 1 photo burst,3 second delay before next  picture",
4382,94141,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4383,94141,269,"35.11432, -119.6209",
4384,94141,325,"",
4385,94142,466,218,
4386,94142,271,2015-05-22/2015-05-23,
4387,94142,467,2,
4388,94142,468,open,
4389,94142,469,facing north away from shrub,
4390,94142,470,11,
4391,94142,471,primos,
4392,94142,472,"photo, 1 photo burst,3 second delay before next  picture",
4393,94142,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4394,94142,269,"35.11432, -119.6209",
4395,94142,325,"",
4396,94143,466,845,
4397,94143,271,2015-05-22/2015-05-23,
4398,94143,467,2,
4399,94143,468,open,
4400,94143,469,facing north away from shrub,
4401,94143,470,3,
4402,94143,471,primos,
4403,94143,472,"photo, 1 photo burst,3 second delay before next  picture",
4404,94143,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4405,94143,269,"35.11432, -119.6209",
4406,94143,325,"",
4407,94144,466,1,
4408,94144,271,2015-05-22/2015-05-23,
4409,94144,467,2,
4410,94144,468,open,
4411,94144,469,facing north away from shrub,
4412,94144,470,4,
4413,94144,471,primos,
4414,94144,472,"photo, 1 photo burst,3 second delay before next  picture",
4415,94144,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4416,94144,269,"35.11432, -119.6209",
4417,94144,325,"",
4418,94145,466,2,
4419,94145,271,2015-05-22/2015-05-23,
4420,94145,467,2,
4421,94145,468,shrub,
4422,94145,469,facing north away from shrub,
4423,94145,470,6,
4424,94145,471,primos,
4425,94145,472,"photo, 1 photo burst,3 second delay before next  picture",
4426,94145,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4427,94145,269,"35.11432, -119.6209",
4428,94145,325,"",
4429,94146,466,69,
4430,94146,271,2015-05-22/2015-05-23,
4431,94146,467,3,
4432,94146,468,open,
4433,94146,469,facing north away from shrub,
4434,94146,470,5,
4435,94146,471,primos,
4436,94146,472,"photo, 1 photo burst,3 second delay before next  picture",
4437,94146,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4438,94146,269,"35.11432, -119.6209",
4439,94146,325,"",
4440,94147,466,181,
4441,94147,271,2015-05-22/2015-05-23,
4442,94147,467,7,
4443,94147,468,open,
4444,94147,469,facing north away from shrub,
4445,94147,470,13,
4446,94147,471,primos,
4447,94147,472,"photo, 1 photo burst,3 second delay before next  picture",
4448,94147,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4449,94147,269,"35.11432, -119.6209",
4450,94147,325,"",
4451,94148,466,17,
4452,94148,271,2015-05-22/2015-05-23,
4453,94148,467,7,
4454,94148,468,shrub,
4455,94148,469,facing north away from shrub,
4456,94148,470,14,
4457,94148,471,primos,
4458,94148,472,"photo, 1 photo burst,3 second delay before next  picture",
4459,94148,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4460,94148,269,"35.11432, -119.6209",
4461,94148,325,"",
4462,94149,466,71,
4463,94149,271,2015-05-22/2015-05-23,
4464,94149,467,7,
4465,94149,468,shrub,
4466,94149,469,facing north away from shrub,
4467,94149,470,15,
4468,94149,471,primos,
4469,94149,472,"photo, 1 photo burst,3 second delay before next  picture",
4470,94149,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4471,94149,269,"35.11432, -119.6209",
4472,94149,325,"",
4473,94150,466,8,
4474,94150,271,2015-05-23/2015-05-22,
4475,94150,467,2,
4476,94150,468,open,
4477,94150,469,facing north away from shrub,
4478,94150,470,3,
4479,94150,471,primos,
4480,94150,472,"photo, 1 photo burst,3 second delay before next  picture",
4481,94150,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4482,94150,269,"35.11432, -119.6209",
4483,94150,325,"",
4484,94151,466,442,
4485,94151,271,2015-05-24/2015-05-24,
4486,94151,467,1,
4487,94151,468,open,
4488,94151,469,facing north away from shrub,
4489,94151,470,13,
4490,94151,471,primos,
4491,94151,472,"photo, 1 photo burst,3 second delay before next  picture",
4492,94151,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4493,94151,269,"35.11432, -119.6209",
4494,94151,325,"",
4495,94152,466,2961,
4496,94152,271,2015-05-24/2015-05-24,
4497,94152,467,1,
4498,94152,468,shrub,
4499,94152,469,facing north away from shrub,
4500,94152,470,14,
4501,94152,471,primos,
4502,94152,472,"photo, 1 photo burst,3 second delay before next  picture",
4503,94152,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4504,94152,269,"35.11432, -119.6209",
4505,94152,325,"",
4506,94153,466,4417,
4507,94153,271,2015-05-24/2015-05-24,
4508,94153,467,1,
4509,94153,468,shrub,
4510,94153,469,facing north away from shrub,
4511,94153,470,2,
4512,94153,471,primos,
4513,94153,472,"photo, 1 photo burst,3 second delay before next  picture",
4514,94153,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4515,94153,269,"35.11432, -119.6209",
4516,94153,325,"",
4517,94154,466,14,
4518,94154,271,2015-05-24/2015-05-24,
4519,94154,467,1,
4520,94154,468,open,
4521,94154,469,facing north away from shrub,
4522,94154,470,7,
4523,94154,471,primos,
4524,94154,472,"photo, 1 photo burst,3 second delay before next  picture",
4525,94154,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4526,94154,269,"35.11432, -119.6209",
4527,94154,325,"",
4528,94155,466,1128,
4529,94155,271,2015-05-24/2015-05-24,
4530,94155,467,1,
4531,94155,468,shrub,
4532,94155,469,facing north away from shrub,
4533,94155,470,8,
4534,94155,471,primos,
4535,94155,472,"photo, 1 photo burst,3 second delay before next  picture",
4536,94155,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4537,94155,269,"35.11432, -119.6209",
4538,94155,325,"",
4539,94156,466,258,
4540,94156,271,2015-05-24/2015-05-24,
4541,94156,467,3,
4542,94156,468,open,
4543,94156,469,facing north away from shrub,
4544,94156,470,5,
4545,94156,471,primos,
4546,94156,472,"photo, 1 photo burst,3 second delay before next  picture",
4547,94156,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4548,94156,269,"35.11432, -119.6209",
4549,94156,325,"",
4550,94157,466,2623,
4551,94157,271,2015-05-24/2015-05-24,
4552,94157,467,4,
4553,94157,468,open,
4554,94157,469,facing north away from shrub,
4555,94157,470,1,
4556,94157,471,primos,
4557,94157,472,"photo, 1 photo burst,3 second delay before next  picture",
4558,94157,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4559,94157,269,"35.11432, -119.6209",
4560,94157,325,"",
4561,94158,466,2830,
4562,94158,271,2015-05-24/2015-05-24,
4563,94158,467,5,
4564,94158,468,shrub,
4565,94158,469,facing north away from shrub,
4566,94158,470,10,
4567,94158,471,primos,
4568,94158,472,"photo, 1 photo burst,3 second delay before next  picture",
4569,94158,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4570,94158,269,"35.11432, -119.6209",
4571,94158,325,"",
4572,94159,466,3961,
4573,94159,271,2015-05-24/2015-05-24,
4574,94159,467,5,
4575,94159,468,open,
4576,94159,469,facing north away from shrub,
4577,94159,470,9,
4578,94159,471,primos,
4579,94159,472,"photo, 1 photo burst,3 second delay before next  picture",
4580,94159,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4581,94159,269,"35.11432, -119.6209",
4582,94159,325,"",
4583,94160,466,2258,
4584,94160,271,2015-05-24/2015-05-24,
4585,94160,467,6,
4586,94160,468,shrub,
4587,94160,469,facing north away from shrub,
4588,94160,470,12,
4589,94160,471,primos,
4590,94160,472,"photo, 1 photo burst,3 second delay before next  picture",
4591,94160,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4592,94160,269,"35.11432, -119.6209",
4593,94160,325,"",
4594,94161,466,121,
4595,94161,271,2015-05-25/2015-05-28,
4596,94161,467,1,
4597,94161,468,open,
4598,94161,469,facing north away from shrub,
4599,94161,470,1,
4600,94161,471,primos,
4601,94161,472,"photo, 1 photo burst,3 second delay before next  picture",
4602,94161,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4603,94161,269,"35.11432, -119.6209",
4604,94161,325,"",
4605,94162,466,6020,
4606,94162,271,2015-05-25/2015-05-28,
4607,94162,467,2,
4608,94162,468,shrub,
4609,94162,469,facing north away from shrub,
4610,94162,470,4,
4611,94162,471,primos,
4612,94162,472,"photo, 1 photo burst,3 second delay before next  picture",
4613,94162,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4614,94162,269,"35.11432, -119.6209",
4615,94162,325,"",
4616,94163,466,1040,
4617,94163,271,2015-05-25/2015-05-28,
4618,94163,467,3,
4619,94163,468,open,
4620,94163,469,facing north away from shrub,
4621,94163,470,5,
4622,94163,471,primos,
4623,94163,472,"photo, 1 photo burst,3 second delay before next  picture",
4624,94163,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4625,94163,269,"35.11432, -119.6209",
4626,94163,325,"",
4627,94164,466,98,
4628,94164,271,2015-05-25/2015-05-28,
4629,94164,467,4,
4630,94164,468,open,
4631,94164,469,facing north away from shrub,
4632,94164,470,7,
4633,94164,471,primos,
4634,94164,472,"photo, 1 photo burst,3 second delay before next  picture",
4635,94164,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4636,94164,269,"35.11432, -119.6209",
4637,94164,325,"",
4638,94165,466,1,
4639,94165,271,2015-05-25/2015-05-28,
4640,94165,467,7,
4641,94165,468,open,
4642,94165,469,facing north away from shrub,
4643,94165,470,13,
4644,94165,471,primos,
4645,94165,472,"photo, 1 photo burst,3 second delay before next  picture",
4646,94165,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4647,94165,269,"35.11432, -119.6209",
4648,94165,325,"",
4649,94166,466,16,
4650,94166,271,2015-05-27/2015-05-28,
4651,94166,467,1,
4652,94166,468,open,
4653,94166,469,facing north away from shrub,
4654,94166,470,3,
4655,94166,471,primos,
4656,94166,472,"photo, 1 photo burst,3 second delay before next  picture",
4657,94166,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4658,94166,269,"35.11432, -119.6209",
4659,94166,325,"",
4660,94167,466,1305,
4661,94167,271,2015-05-28/2015-05-28,
4662,94167,467,1,
4663,94167,468,shrub,
4664,94167,469,facing north away from shrub,
4665,94167,470,13,
4666,94167,471,primos,
4667,94167,472,"photo, 1 photo burst,3 second delay before next  picture",
4668,94167,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4669,94167,269,"35.11432, -119.6209",
4670,94167,325,"",
4671,94168,466,56,
4672,94168,271,2015-05-28/2015-05-28,
4673,94168,467,1,
4674,94168,468,open,
4675,94168,469,facing north away from shrub,
4676,94168,470,15,
4677,94168,471,primos,
4678,94168,472,"photo, 1 photo burst,3 second delay before next  picture",
4679,94168,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4680,94168,269,"35.11432, -119.6209",
4681,94168,325,"",
4682,94169,466,12,
4683,94169,271,2015-05-28/2015-05-28,
4684,94169,467,1,
4685,94169,468,shrub,
4686,94169,469,facing north away from shrub,
4687,94169,470,r6,
4688,94169,471,reconyx,
4689,94169,472,"photo, 1 photo burst,3 second delay before next  picture",
4690,94169,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4691,94169,269,"35.11432, -119.6209",
4692,94169,325,"",
4693,94170,466,4592,
4694,94170,271,2015-05-28/2015-05-28,
4695,94170,467,2,
4696,94170,468,open,
4697,94170,469,facing north away from shrub,
4698,94170,470,11,
4699,94170,471,primos,
4700,94170,472,"photo, 1 photo burst,3 second delay before next  picture",
4701,94170,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4702,94170,269,"35.11432, -119.6209",
4703,94170,325,"",
4704,94171,466,14,
4705,94171,271,2015-05-28/2015-05-28,
4706,94171,467,2,
4707,94171,468,open,
4708,94171,469,facing north away from shrub,
4709,94171,470,12,
4710,94171,471,primos,
4711,94171,472,"photo, 1 photo burst,3 second delay before next  picture",
4712,94171,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4713,94171,269,"35.11432, -119.6209",
4714,94171,325,"",
4715,94172,466,9,
4716,94172,271,2015-05-28/2015-05-28,
4717,94172,467,2,
4718,94172,468,shrub,
4719,94172,469,facing north away from shrub,
4720,94172,470,16,
4721,94172,471,primos,
4722,94172,472,"photo, 1 photo burst,3 second delay before next  picture",
4723,94172,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4724,94172,269,"35.11432, -119.6209",
4725,94172,325,"",
4726,94173,466,24,
4727,94173,271,2015-05-28/2015-05-28,
4728,94173,467,2,
4729,94173,468,shrub,
4730,94173,469,facing north away from shrub,
4731,94173,470,7,
4732,94173,471,primos,
4733,94173,472,"photo, 1 photo burst,3 second delay before next  picture",
4734,94173,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4735,94173,269,"35.11432, -119.6209",
4736,94173,325,"",
4737,94174,466,304,
4738,94174,271,2015-05-28/2015-05-28,
4739,94174,467,3,
4740,94174,468,shrub,
4741,94174,469,facing north away from shrub,
4742,94174,470,10,
4743,94174,471,primos,
4744,94174,472,"photo, 1 photo burst,3 second delay before next  picture",
4745,94174,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4746,94174,269,"35.11432, -119.6209",
4747,94174,325,"",
4748,94175,466,832,
4749,94175,271,2015-05-28/2015-05-28,
4750,94175,467,3,
4751,94175,468,open,
4752,94175,469,facing north away from shrub,
4753,94175,470,5,
4754,94175,471,primos,
4755,94175,472,"photo, 1 photo burst,3 second delay before next  picture",
4756,94175,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4757,94175,269,"35.11432, -119.6209",
4758,94175,325,"",
4759,94176,466,5066,
4760,94176,271,2015-05-28/2015-05-28,
4761,94176,467,3,
4762,94176,468,open,
4763,94176,469,facing north away from shrub,
4764,94176,470,9,
4765,94176,471,primos,
4766,94176,472,"photo, 1 photo burst,3 second delay before next  picture",
4767,94176,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4768,94176,269,"35.11432, -119.6209",
4769,94176,325,"",
4770,94177,466,5183,
4771,94177,271,2015-05-28/2015-05-28,
4772,94177,467,4,
4773,94177,468,open,
4774,94177,469,facing north away from shrub,
4775,94177,470,1,
4776,94177,471,primos,
4777,94177,472,"photo, 1 photo burst,3 second delay before next  picture",
4778,94177,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4779,94177,269,"35.11432, -119.6209",
4780,94177,325,"",
4781,94178,466,864,
4782,94178,271,2015-05-28/2015-05-28,
4783,94178,467,5,
4784,94178,468,shrub,
4785,94178,469,facing north away from shrub,
4786,94178,470,4,
4787,94178,471,primos,
4788,94178,472,"photo, 1 photo burst,3 second delay before next  picture",
4789,94178,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4790,94178,269,"35.11432, -119.6209",
4791,94178,325,"",
4792,94179,466,1123,
4793,94179,271,2015-05-28/2015-05-28,
4794,94179,467,8,
4795,94179,468,shrub,
4796,94179,469,facing north away from shrub,
4797,94179,470,3,
4798,94179,471,primos,
4799,94179,472,"photo, 1 photo burst,3 second delay before next  picture",
4800,94179,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4801,94179,269,"35.11432, -119.6209",
4802,94179,325,"",
4803,94180,466,519,
4804,94180,271,2015-05-29/2015-05-30,
4805,94180,467,2,
4806,94180,468,shrub,
4807,94180,469,facing north away from shrub,
4808,94180,470,la12,
4809,94180,471,little acorn (backup),
4810,94180,472,"photo, 1 photo burst,3 second delay before next  picture",
4811,94180,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4812,94180,269,"35.11432, -119.6209",
4813,94180,325,"",
4814,94181,466,20,
4815,94181,271,2015-05-29/2015-06-03,
4816,94181,467,6,
4817,94181,468,shrub,
4818,94181,469,facing north away from shrub,
4819,94181,470,12,
4820,94181,471,primos,
4821,94181,472,"photo, 1 photo burst,3 second delay before next  picture",
4822,94181,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4823,94181,269,"35.11432, -119.6209",
4824,94181,325,"",
4825,94182,466,7551,
4826,94182,271,2015-05-29/2015-06-03,
4827,94182,467,7,
4828,94182,468,shrub,
4829,94182,469,facing north away from shrub,
4830,94182,470,14,
4831,94182,471,primos,
4832,94182,472,"photo, 1 photo burst,3 second delay before next  picture",
4833,94182,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4834,94182,269,"35.11432, -119.6209",
4835,94182,325,"",
4836,94183,466,70,
4837,94183,271,2015-05-29/2015-05-30,
4838,94183,467,7,
4839,94183,468,open,
4840,94183,469,facing north away from shrub,
4841,94183,470,7,
4842,94183,471,primos,
4843,94183,472,"photo, 1 photo burst,3 second delay before next  picture",
4844,94183,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4845,94183,269,"35.11432, -119.6209",
4846,94183,325,"",
4847,94184,466,1,
4848,94184,271,2015-05-29/2015-05-30,
4849,94184,467,7,
4850,94184,468,open,
4851,94184,469,facing north away from shrub,
4852,94184,470,8,
4853,94184,471,primos,
4854,94184,472,"photo, 1 photo burst,3 second delay before next  picture",
4855,94184,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4856,94184,269,"35.11432, -119.6209",
4857,94184,325,"",
4858,94185,466,2,
4859,94185,271,2015-06-03/2015-06-04,
4860,94185,467,1,
4861,94185,468,shrub,
4862,94185,469,facing north away from shrub,
4863,94185,470,8,
4864,94185,471,primos,
4865,94185,472,"photo, 1 photo burst,3 second delay before next  picture",
4866,94185,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4867,94185,269,"35.11432, -119.6209",
4868,94185,325,"",
4869,94186,466,385,
4870,94186,271,2015-06-04/2015-06-06,
4871,94186,467,4,
4872,94186,468,shrub,
4873,94186,469,facing north away from shrub,
4874,94186,470,8,
4875,94186,471,primos,
4876,94186,472,"photo, 1 photo burst,3 second delay before next  picture",
4877,94186,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4878,94186,269,"35.11432, -119.6209",
4879,94186,325,"",
4880,94187,466,904,
4881,94187,271,2015-06-04/2015-06-06,
4882,94187,467,5,
4883,94187,468,open,
4884,94187,469,facing north away from shrub,
4885,94187,470,la12,
4886,94187,471,little acorn (backup),
4887,94187,472,"photo, 1 photo burst,3 second delay before next  picture",
4888,94187,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4889,94187,269,"35.11432, -119.6209",
4890,94187,325,"",
4891,94188,466,182,
4892,94188,271,2015-06-04/2015-06-06,
4893,94188,467,7,
4894,94188,468,open,
4895,94188,469,facing north away from shrub,
4896,94188,470,7,
4897,94188,471,primos,
4898,94188,472,"photo, 1 photo burst,3 second delay before next  picture",
4899,94188,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4900,94188,269,"35.11432, -119.6209",
4901,94188,325,"",
4902,94189,466,21,
4903,94189,271,2015-06-06/2015-06-06,
4904,94189,467,2,
4905,94189,468,open,
4906,94189,469,facing north away from shrub,
4907,94189,470,8,
4908,94189,471,primos,
4909,94189,472,"photo, 1 photo burst,3 second delay before next  picture",
4910,94189,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
4911,94189,269,"35.11432, -119.6209",
4912,94189,325,"",
4913,94190,466,174,
4914,94190,271,2015-06-07/2015-06-13,
4915,94190,467,4,
4916,94190,468,shrub,
